dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url,annual_count
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2007,6/420/2007-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2007-gulkana-river-sockeye.json,30766
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2008,6/420/2008-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2008-gulkana-river-sockeye.json,9402
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2009,6/420/2009-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2009-gulkana-river-sockeye.json,12714
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2010,6/420/2010-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2010-gulkana-river-sockeye.json,15924
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2011,6/420/2011-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2011-gulkana-river-sockeye.json,38010
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2012,6/420/2012-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2012-gulkana-river-sockeye.json,38484
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2013,6/420/2013-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2013-gulkana-river-sockeye.json,47514
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2014,6/420/2014-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2014-gulkana-river-sockeye.json,22920
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2015,6/420/2015-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2015-gulkana-river-sockeye.json,23292
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2016,6/420/2016-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2016-gulkana-river-sockeye.json,25608
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2017,6/420/2017-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2017-gulkana-river-sockeye.json,19020
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2018,6/420/2018-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2018-gulkana-river-sockeye.json,11724
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2019,6/420/2019-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2019-gulkana-river-sockeye.json,20504
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2020,6/420/2020-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2020-gulkana-river-sockeye.json,13152
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2021,6/420/2021-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2021-gulkana-river-sockeye.json,13494
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2022,6/420/2022-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2022-gulkana-river-sockeye.json,13872
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2023,6/420/2023-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2023-gulkana-river-sockeye.json,17448
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2024,6/420/2024-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2024-gulkana-river-sockeye.json,15960
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2025,6/420/2025-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2025-gulkana-river-sockeye.json,11718
adfg-sport,escapement_monitoring,6,Gulkana River,Southcentral,420,Sockeye,2026,6/420/2026-gulkana-river-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/6/420/2026-gulkana-river-sockeye.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1970,60/410/1970-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1970-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1971,60/410/1971-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1971-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1972,60/410/1972-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1972-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1973,60/410/1973-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1973-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1974,60/410/1974-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1974-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1975,60/410/1975-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1975-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1976,60/410/1976-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1976-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1977,60/410/1977-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1977-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1978,60/410/1978-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1978-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1979,60/410/1979-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1979-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1980,60/410/1980-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1980-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,1981,60/410/1981-situk-river-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/1981-situk-river-chinook.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,2016,60/410/2016-pasagshak-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/2016-pasagshak-chinook.json,2
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,2018,60/410/2018-pasagshak-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/2018-pasagshak-chinook.json,4
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,2020,60/410/2020-pasagshak-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/2020-pasagshak-chinook.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,2023,60/410/2023-pasagshak-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/2023-pasagshak-chinook.json,2
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,410,Chinook,2024,60/410/2024-pasagshak-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/410/2024-pasagshak-chinook.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2011,60/450/2011-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2011-pasagshak-chum.json,26
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2012,60/450/2012-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2012-pasagshak-chum.json,122
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2013,60/450/2013-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2013-pasagshak-chum.json,67
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2014,60/450/2014-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2014-pasagshak-chum.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2015,60/450/2015-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2015-pasagshak-chum.json,3
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2016,60/450/2016-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2016-pasagshak-chum.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2017,60/450/2017-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2017-pasagshak-chum.json,45
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2018,60/450/2018-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2018-pasagshak-chum.json,70
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2019,60/450/2019-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2019-pasagshak-chum.json,4
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2020,60/450/2020-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2020-pasagshak-chum.json,13
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2021,60/450/2021-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2021-pasagshak-chum.json,110
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2022,60/450/2022-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2022-pasagshak-chum.json,44
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2023,60/450/2023-pasagshak-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2023-pasagshak-chum.json,34
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2025,60/450/2025-pasagshak-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2025-pasagshak-river-chum.json,24
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,450,Chum,2026,60/450/2026-pasagshak-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/450/2026-pasagshak-river-chum.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2015,60/430/2015-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2015-pasagshak-coho.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2016,60/430/2016-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2016-pasagshak-coho.json,5
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2017,60/430/2017-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2017-pasagshak-coho.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2018,60/430/2018-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2018-pasagshak-coho.json,54
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2019,60/430/2019-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2019-pasagshak-coho.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2021,60/430/2021-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2021-pasagshak-coho.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2024,60/430/2024-pasagshak-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2024-pasagshak-coho.json,15
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2025,60/430/2025-pasagshak-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2025-pasagshak-river-coho.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,430,Coho,2026,60/430/2026-pasagshak-river-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/430/2026-pasagshak-river-coho.json,NA
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2011,60/440/2011-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2011-pasagshak-pink.json,113
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2012,60/440/2012-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2012-pasagshak-pink.json,25
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2013,60/440/2013-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2013-pasagshak-pink.json,104
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2014,60/440/2014-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2014-pasagshak-pink.json,14
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2015,60/440/2015-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2015-pasagshak-pink.json,11
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2016,60/440/2016-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2016-pasagshak-pink.json,2
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2017,60/440/2017-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2017-pasagshak-pink.json,1
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2018,60/440/2018-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2018-pasagshak-pink.json,36
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2019,60/440/2019-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2019-pasagshak-pink.json,70
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2020,60/440/2020-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2020-pasagshak-pink.json,33
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2021,60/440/2021-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2021-pasagshak-pink.json,78
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2022,60/440/2022-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2022-pasagshak-pink.json,11
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2023,60/440/2023-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2023-pasagshak-pink.json,11
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2024,60/440/2024-pasagshak-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2024-pasagshak-pink.json,3
adfg-sport,escapement_monitoring,60,Pasagshak River,Kodiak,440,Pink,2025,60/440/2025-pasagshak-river-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sport-dataset/refs/heads/master/60/440/2025-pasagshak-river-pink.json,9
