dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2001,2112/420/2001-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2001-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2002,2112/420/2002-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2002-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2003,2112/420/2003-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2003-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2004,2112/420/2004-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2004-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2005,2112/420/2005-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2005-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2006,2112/420/2006-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2006-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2007,2112/420/2007-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2007-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2008,2112/420/2008-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2008-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2009,2112/420/2009-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2009-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2010,2112/420/2010-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2010-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2011,2112/420/2011-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2011-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2012,2112/420/2012-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2012-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2014,2112/420/2014-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2014-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2112,Tahltan Lake,Alaska,420,Sockeye,2015,2112/420/2015-tahltan-lake-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2112/420/2015-tahltan-lake-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2001,2113/410/2001-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2001-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2002,2113/410/2002-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2002-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2003,2113/410/2003-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2003-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2004,2113/410/2004-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2004-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2005,2113/410/2005-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2005-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2006,2113/410/2006-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2006-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2007,2113/410/2007-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2007-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2008,2113/410/2008-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2008-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2009,2113/410/2009-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2009-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2010,2113/410/2010-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2010-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,410,Chinook,2012,2113/410/2012-salmon-lake-stream-chinook.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/410/2012-salmon-lake-stream-chinook.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2001,2113/450/2001-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2001-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2002,2113/450/2002-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2002-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2003,2113/450/2003-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2003-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2004,2113/450/2004-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2004-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2005,2113/450/2005-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2005-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2006,2113/450/2006-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2006-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2007,2113/450/2007-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2007-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2008,2113/450/2008-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2008-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2009,2113/450/2009-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2009-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2010,2113/450/2010-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2010-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,450,Chum,2012,2113/450/2012-salmon-lake-stream-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/450/2012-salmon-lake-stream-chum.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2001,2113/430/2001-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2001-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2002,2113/430/2002-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2002-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2003,2113/430/2003-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2003-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2004,2113/430/2004-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2004-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2005,2113/430/2005-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2005-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2006,2113/430/2006-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2006-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2007,2113/430/2007-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2007-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2008,2113/430/2008-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2008-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2009,2113/430/2009-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2009-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2010,2113/430/2010-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2010-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,430,Coho,2012,2113/430/2012-salmon-lake-stream-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/430/2012-salmon-lake-stream-coho.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2001,2113/440/2001-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2001-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2002,2113/440/2002-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2002-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2003,2113/440/2003-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2003-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2004,2113/440/2004-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2004-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2005,2113/440/2005-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2005-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2006,2113/440/2006-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2006-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2007,2113/440/2007-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2007-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2008,2113/440/2008-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2008-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2009,2113/440/2009-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2009-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2010,2113/440/2010-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2010-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,440,Pink,2012,2113/440/2012-salmon-lake-stream-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/440/2012-salmon-lake-stream-pink.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2001,2113/420/2001-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2001-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2002,2113/420/2002-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2002-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2003,2113/420/2003-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2003-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2004,2113/420/2004-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2004-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2005,2113/420/2005-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2005-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2006,2113/420/2006-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2006-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2007,2113/420/2007-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2007-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2008,2113/420/2008-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2008-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2009,2113/420/2009-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2009-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2010,2113/420/2010-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2010-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2113,Salmon Lake Stream,Alaska,420,Sockeye,2012,2113/420/2012-salmon-lake-stream-sockeye.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2113/420/2012-salmon-lake-stream-sockeye.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1982,2114/450/1982-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1982-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1983,2114/450/1983-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1983-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1985,2114/450/1985-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1985-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1986,2114/450/1986-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1986-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1987,2114/450/1987-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1987-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,1988,2114/450/1988-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/1988-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,2005,2114/450/2005-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/2005-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,2006,2114/450/2006-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/2006-karta-river-chum.json
adfg-sasap,escapement_monitoring,2114,Karta River,Alaska,450,Chum,2009,2114/450/2009-karta-river-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-sasap-dataset/refs/heads/master/2114/450/2009-karta-river-chum.json
