Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
2012,"SOLE, YELLOWFIN",313348648.00,142134.00,54518348.00,71546389.00,Public,Commercial
2012,"SQUIDS, LOLIGINIDAE **",1002757.00,455.00,69511.00,91221.00,Public,Commercial
2012,"TROUT, RAINBOW",,,,,Public,Recreational
2012,"VERTEBRATES, JAWED",101487.00,46.00,35195.00,46187.00,Public,Commercial
2013,"CLAM, PACIFIC GEODUCK",541079.00,245.00,4227516.00,5454859.00,Public,Commercial
2013,"COD, PACIFIC",681318098.00,309044.00,156129081.00,201456878.00,Public,Commercial
2013,"COD, PACIFIC",,,,,Public,Recreational
2013,"CRAB, DUNGENESS",2718705.00,1233.00,6792985.00,8765142.00,Public,Commercial
2013,"CRAB, KING **",15433171.00,7000.00,82869603.00,106928520.00,Public,Commercial
2013,"CRAB, SNOW",65487422.00,29705.00,132369655.00,170799555.00,Public,Commercial
2013,"CRAB, SOUTHERN TANNER",3449261.00,1565.00,8106713.00,10460275.00,Public,Commercial
2013,CRUSTACEANS **,895726.00,406.00,1331621.00,1718220.00,Public,Commercial
2013,"CUCUMBERS, SEA **",1658140.00,752.00,6523020.00,8416800.00,Public,Commercial
2013,FLATFISHES **,47751522.00,21660.00,7974219.00,10289315.00,Public,Commercial
2013,"FLOUNDER, ARROWTOOTH",72735738.00,32993.00,9147441.00,11803150.00,Public,Commercial
2013,"HALIBUT, GREENLAND",3073405.00,1394.00,1520419.00,1961831.00,Public,Commercial
2013,"HALIBUT, PACIFIC",28695646.00,13016.00,111482585.00,143848496.00,Public,Commercial
2013,"HALIBUT, PACIFIC",,,,,Public,Recreational
2013,"HERRING, PACIFIC",85075566.00,38590.00,16280023.00,21006482.00,Public,Commercial
2013,LINGCOD,492407.00,223.00,391309.00,504915.00,Public,Commercial
2013,LINGCOD,,,,,Public,Recreational
2013,"MACKEREL, ATKA",51423530.00,23326.00,15279265.00,19715181.00,Public,Commercial
2013,OCTOPUSES **,578363.00,262.00,242810.00,313303.00,Public,Commercial
2013,"POLLOCK, WALLEYE ",3003134490.00,1362213.00,406435240.00,524432568.00,Public,Commercial
2013,"ROCKFISH, CANARY",10465.00,5.00,3703.00,4778.00,Public,Commercial
2013,"ROCKFISH, PACIFIC OCEAN PERCH",94836714.00,43018.00,26163364.00,33759180.00,Public,Commercial
2013,ROCKFISHES,,,,,Public,Recreational
2013,ROCKFISHES **,28184277.00,12784.00,8478399.00,10939870.00,Public,Commercial
2013,SABLEFISH,30214942.00,13705.00,82111039.00,105949728.00,Public,Commercial
2013,SABLEFISH,,,,,Public,Recreational
2013,"SALMON, CHINOOK",3972556.00,1802.00,15170267.00,19574538.00,Public,Commercial
2013,"SALMON, CHINOOK",,,,,Public,Recreational
2013,"SALMON, CHUM",138619952.00,62878.00,73189143.00,94437604.00,Public,Commercial
2013,"SALMON, CHUM",,,,,Public,Recreational
2013,"SALMON, COHO",36129597.00,16388.00,43714853.00,56406263.00,Public,Commercial
2013,"SALMON, COHO",,,,,Public,Recreational
2013,"SALMON, PINK",655253891.00,297221.00,262081891.00,338170182.00,Public,Commercial
2013,"SALMON, PINK",,,,,Public,Recreational
2013,"SALMON, SOCKEYE",178635870.00,81029.00,285371738.00,368221598.00,Public,Commercial
2013,"SALMON, SOCKEYE",,,,,Public,Recreational
2013,"SCALLOP, WEATHERVANE",242920.00,110.00,1500297.00,1935867.00,Public,Commercial
2013,SCULPINS **,407767.00,185.00,4958.00,6397.00,Public,Commercial
2013,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2013,"SHRIMPS, PENAEID **",727551.00,330.00,2661769.00,3434541.00,Public,Commercial
2013,"SKATES, RAJIDAE (FAMILY) **",22753518.00,10321.00,6341673.00,8182803.00,Public,Commercial
2013,SMELTS,,,,,Public,Recreational
2013,"SOLE, BUTTER",2364447.00,1073.00,341674.00,440869.00,Public,Commercial
2013,"SOLE, DOVER",305336.00,138.00,30657.00,39557.00,Public,Commercial
2013,"SOLE, ENGLISH",88672.00,40.00,12538.00,16178.00,Public,Commercial
2013,"SOLE, FLATHEAD",40180242.00,18226.00,7565629.00,9762102.00,Public,Commercial
2013,"SOLE, REX",9562983.00,4338.00,2815692.00,3633150.00,Public,Commercial
2013,"SOLE, ROCK",133680569.00,60637.00,32735842.00,42239796.00,Public,Commercial
2013,"SOLE, YELLOWFIN",350052059.00,158783.00,60886691.00,78563472.00,Public,Commercial
2013,"SQUIDS, LOLIGINIDAE **",979270.00,444.00,30904.00,39876.00,Public,Commercial
2013,"TROUT, RAINBOW",,,,,Public,Recreational
2013,"VERTEBRATES, JAWED",89280.00,40.00,43889.00,56631.00,Public,Commercial
2014,"CLAM, PACIFIC GEODUCK",706007.00,320.00,2891088.00,3664243.00,Public,Commercial
2014,"COD, PACIFIC",716593813.00,325045.00,153274859.00,194264713.00,Public,Commercial
2014,"COD, PACIFIC",,,,,Public,Recreational
2014,"CRAB, DUNGENESS",5349054.00,2426.00,16037591.00,20326478.00,Public,Commercial
2014,"CRAB, KING **",16654062.00,7554.00,85535158.00,108409579.00,Public,Commercial
2014,"CRAB, SNOW",53796368.00,24402.00,115365728.00,146217652.00,Public,Commercial
2014,"CRAB, SOUTHERN TANNER",9306963.00,4222.00,20874508.00,26456918.00,Public,Commercial
2014,CRUSTACEANS **,947625.00,430.00,554252.00,702474.00,Public,Commercial
2014,"CUCUMBERS, SEA **",1203064.00,546.00,4815197.00,6102911.00,Public,Commercial
2014,FLATFISHES **,48136464.00,21835.00,6614869.00,8383864.00,Public,Commercial
2014,"FLOUNDER, ARROWTOOTH",109341052.00,49597.00,9240231.00,11711319.00,Public,Commercial
2014,"HALIBUT, GREENLAND",3080159.00,1397.00,1437410.00,1821813.00,Public,Commercial
2014,"HALIBUT, PACIFIC",21615888.00,9805.00,106674407.00,135202037.00,Public,Commercial
2014,"HALIBUT, PACIFIC",,,,,Public,Recreational
2014,"HERRING, PACIFIC",96789370.00,43903.00,11491658.00,14564839.00,Public,Commercial
2014,LINGCOD,397114.00,180.00,375565.00,476001.00,Public,Commercial
2014,LINGCOD,,,,,Public,Recreational
2014,"MACKEREL, ATKA",69502900.00,31526.00,22493575.00,28508967.00,Public,Commercial
2014,OCTOPUSES **,1360840.00,617.00,623683.00,790473.00,Public,Commercial
2014,"POLLOCK, WALLEYE ",3145605118.00,1426837.00,399882554.00,506821994.00,Public,Commercial
2014,"ROCKFISH, PACIFIC OCEAN PERCH",104440268.00,47374.00,21271813.00,26960473.00,Public,Commercial
2014,"ROCKFISH, WIDOW",31235.00,14.00,12426.00,15749.00,Public,Commercial
2014,ROCKFISHES,,,,,Public,Recreational
2014,ROCKFISHES **,28850933.00,13087.00,7028133.00,8907647.00,Public,Commercial
2014,SABLEFISH,25678833.00,11648.00,86499054.00,109631247.00,Public,Commercial
2014,SABLEFISH,,,,,Public,Recreational
2014,"SALMON, CHINOOK",6546763.00,2970.00,23556673.00,29856366.00,Public,Commercial
2014,"SALMON, CHINOOK",,,,,Public,Recreational
2014,"SALMON, CHUM",77695304.00,35242.00,46051572.00,58367012.00,Public,Commercial
2014,"SALMON, CHUM",,,,,Public,Recreational
2014,"SALMON, COHO",43106195.00,19553.00,47138695.00,59744861.00,Public,Commercial
2014,"SALMON, COHO",,,,,Public,Recreational
2014,"SALMON, PINK",309573177.00,140421.00,86061131.00,109076211.00,Public,Commercial
2014,"SALMON, PINK",,,,,Public,Recreational
2014,"SALMON, SOCKEYE",246396264.00,111765.00,343214174.00,434998954.00,Public,Commercial
2014,"SALMON, SOCKEYE",,,,,Public,Recreational
2014,"SCALLOP, WEATHERVANE",295650.00,134.00,3544505.00,4492402.00,Public,Commercial
2014,SCULPINS **,339520.00,154.00,6736.00,8537.00,Public,Commercial
2014,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2014,"SHRIMPS, PENAEID **",826081.00,375.00,2883530.00,3654664.00,Public,Commercial
2014,"SKATES, RAJIDAE (FAMILY) **",21669201.00,9829.00,3238762.00,4104894.00,Public,Commercial
2014,SMELTS,,,,,Public,Recreational
2014,"SOLE, BUTTER",1987106.00,901.00,265036.00,335914.00,Public,Commercial
2014,"SOLE, DOVER",381815.00,173.00,33418.00,42355.00,Public,Commercial
2014,"SOLE, ENGLISH",103185.00,47.00,15606.00,19779.00,Public,Commercial
2014,"SOLE, FLATHEAD",38587090.00,17503.00,9339866.00,11837599.00,Public,Commercial
2014,"SOLE, REX",9608559.00,4358.00,3273485.00,4148903.00,Public,Commercial
2014,"SOLE, ROCK",117241928.00,53181.00,18229617.00,23104711.00,Public,Commercial
2014,"SOLE, YELLOWFIN",335451850.00,152160.00,52030008.00,65944243.00,Public,Commercial
2014,"SQUIDS, LOLIGINIDAE **",1797544.00,815.00,158967.00,201479.00,Public,Commercial
2014,"TROUT, RAINBOW",,,,,Public,Recreational
2014,"VERTEBRATES, JAWED",342842.00,156.00,157000.00,198986.00,Public,Commercial
2015,"CLAM, PACIFIC GEODUCK",640171.00,290.00,2824419.00,3548265.00,Public,Commercial
2015,"COD, PACIFIC",697160182.00,316230.00,174380395.00,219070848.00,Public,Commercial
2015,"COD, PACIFIC",,,,,Public,Recreational
2015,"CRAB, DUNGENESS",3591365.00,1629.00,10751267.00,13506617.00,Public,Commercial
2015,"CRAB, KING **",16296362.00,7392.00,107904204.00,135558046.00,Public,Commercial
2015,"CRAB, SNOW",60911842.00,27629.00,124614335.00,156550672.00,Public,Commercial
2015,"CRAB, SOUTHERN TANNER",16430059.00,7453.00,35595660.00,44718166.00,Public,Commercial
2015,CRUSTACEANS **,1233893.00,560.00,2700905.00,3393096.00,Public,Commercial
2015,"CUCUMBERS, SEA **",1631338.00,740.00,5828498.00,7322234.00,Public,Commercial
2015,FLATFISHES **,40043265.00,18164.00,5080625.00,6382695.00,Public,Commercial
2015,"FLOUNDER, ARROWTOOTH",58500945.00,26536.00,6199139.00,7787863.00,Public,Commercial
2015,"HALIBUT, GREENLAND",4595222.00,2084.00,1722033.00,2163358.00,Public,Commercial
2015,"HALIBUT, PACIFIC",22850252.00,10365.00,110709471.00,139082250.00,Public,Commercial
2015,"HALIBUT, PACIFIC",,,,,Public,Recreational
2015,"HERRING, PACIFIC",68369506.00,31012.00,7012693.00,8809916.00,Public,Commercial
2015,LINGCOD,433428.00,197.00,388539.00,488115.00,Public,Commercial
2015,LINGCOD,,,,,Public,Recreational
2015,"MACKEREL, ATKA",117678656.00,53379.00,30581757.00,38419293.00,Public,Commercial
2015,OCTOPUSES **,1015492.00,461.00,509801.00,640453.00,Public,Commercial
2015,"POLLOCK, WALLEYE ",3262568299.00,1479891.00,508559950.00,638894410.00,Public,Commercial
2015,"ROCKFISH, PACIFIC OCEAN PERCH",105886754.00,48030.00,21278691.00,26732024.00,Public,Commercial
2015,"ROCKFISH, YELLOWTAIL",2988.00,1.00,1590.00,1998.00,Public,Commercial
2015,ROCKFISHES,,,,,Public,Recreational
2015,ROCKFISHES **,35963161.00,16313.00,7844283.00,9854627.00,Public,Commercial
2015,SABLEFISH,23845978.00,10816.00,86435514.00,108587329.00,Public,Commercial
2015,SABLEFISH,,,,,Public,Recreational
2015,"SALMON, CHINOOK",6264416.00,2842.00,20509802.00,25766083.00,Public,Commercial
2015,"SALMON, CHINOOK",,,,,Public,Recreational
2015,"SALMON, CHUM",115632106.00,52450.00,57852397.00,72678890.00,Public,Commercial
2015,"SALMON, CHUM",,,,,Public,Recreational
2015,"SALMON, COHO",24529270.00,11126.00,17881191.00,22463808.00,Public,Commercial
2015,"SALMON, COHO",,,,,Public,Recreational
2015,"SALMON, PINK",604732268.00,274305.00,124196410.00,156025640.00,Public,Commercial
2015,"SALMON, PINK",,,,,Public,Recreational
2015,"SALMON, SOCKEYE",289648524.00,131384.00,234517009.00,294619358.00,Public,Commercial
2015,"SALMON, SOCKEYE",,,,,Public,Recreational
2015,SCULPINS **,233264.00,106.00,2856.00,3588.00,Public,Commercial
2015,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2015,"SHRIMPS, PENAEID **",1395980.00,633.00,2513564.00,3157743.00,Public,Commercial
2015,"SKATES, RAJIDAE (FAMILY) **",20412029.00,9259.00,3189417.00,4006805.00,Public,Commercial
2015,SMELTS,,,,,Public,Recreational
2015,"SOLE, BUTTER",698588.00,317.00,99536.00,125045.00,Public,Commercial
2015,"SOLE, DOVER",169219.00,77.00,10995.00,13813.00,Public,Commercial
2015,"SOLE, ENGLISH",57885.00,26.00,6379.00,8014.00,Public,Commercial
2015,"SOLE, FLATHEAD",26251415.00,11908.00,3664989.00,4604258.00,Public,Commercial
2015,"SOLE, REX",5742944.00,2605.00,1836664.00,2307366.00,Public,Commercial
2015,"SOLE, ROCK",103474737.00,46936.00,15309490.00,19233028.00,Public,Commercial
2015,"SOLE, YELLOWFIN",271312897.00,123067.00,35000918.00,43971003.00,Public,Commercial
2015,"SQUIDS, LOLIGINIDAE **",3762376.00,1707.00,166923.00,209703.00,Public,Commercial
2015,"TROUT, RAINBOW",,,,,Public,Recreational
2015,"VERTEBRATES, JAWED",168586.00,76.00,107525.00,135081.00,Public,Commercial
2016,"CLAM, PACIFIC GEODUCK",479913.00,218.00,4468435.00,5564676.00,Public,Commercial
2016,"COD, PACIFIC",707151529.00,320762.00,170629498.00,212490035.00,Public,Commercial
2016,"COD, PACIFIC",,,,,Public,Recreational
2016,"CRAB, DUNGENESS",2683698.00,1217.00,8298902.00,10334871.00,Public,Commercial
2016,"CRAB, KING **",14578841.00,6613.00,104600500.00,130262142.00,Public,Commercial
2016,"CRAB, SNOW",39573607.00,17950.00,79923729.00,99531419.00,Public,Commercial
2016,"CRAB, SOUTHERN TANNER",11770447.00,5339.00,25938972.00,32302580.00,Public,Commercial
2016,CRUSTACEANS **,655977.00,298.00,2957204.00,3682695.00,Public,Commercial
2016,"CUCUMBERS, SEA **",1468087.00,666.00,5845507.00,7279585.00,Public,Commercial
2016,FLATFISHES **,35075595.00,15910.00,4463857.00,5558975.00,Public,Commercial
2016,"FLOUNDER, ARROWTOOTH",59711940.00,27085.00,5836235.00,7268038.00,Public,Commercial
2016,"HALIBUT, GREENLAND",4754042.00,2156.00,1883520.00,2345604.00,Public,Commercial
2016,"HALIBUT, PACIFIC",23262004.00,10552.00,117066035.00,145785847.00,Public,Commercial
2016,"HALIBUT, PACIFIC",,,,,Public,Recreational
2016,"HERRING, PACIFIC",51822291.00,23506.00,5364157.00,6680146.00,Public,Commercial
2016,LINGCOD,430498.00,195.00,535499.00,666872.00,Public,Commercial
2016,LINGCOD,,,,,Public,Recreational
2016,"MACKEREL, ATKA",121285587.00,55015.00,31515588.00,39247307.00,Public,Commercial
2016,OCTOPUSES **,663259.00,301.00,253933.00,316230.00,Public,Commercial
2016,"POLLOCK, WALLEYE ",3355062067.00,1521846.00,417205639.00,519558703.00,Public,Commercial
2016,"ROCKFISH, CANARY",2362.00,1.00,1172.00,1459.00,Public,Commercial
2016,"ROCKFISH, PACIFIC OCEAN PERCH",114025892.00,51722.00,22988812.00,28628657.00,Public,Commercial
2016,"ROCKFISH, WIDOW",25678.00,12.00,1832.00,2281.00,Public,Commercial
2016,"ROCKFISH, YELLOWTAIL",3111.00,1.00,1659.00,2066.00,Public,Commercial
2016,ROCKFISHES,,,,,Public,Recreational
2016,ROCKFISHES **,31913872.00,14476.00,7266898.00,9049686.00,Public,Commercial
2016,SABLEFISH,21775891.00,9877.00,85536179.00,106520771.00,Public,Commercial
2016,SABLEFISH,,,,,Public,Recreational
2016,"SALMON, CHINOOK",5277466.00,2394.00,21534086.00,26817044.00,Public,Commercial
2016,"SALMON, CHINOOK",,,,,Public,Recreational
2016,"SALMON, CHUM",92542412.00,41977.00,50082154.00,62368810.00,Public,Commercial
2016,"SALMON, CHUM",,,,,Public,Recreational
2016,"SALMON, COHO",27397084.00,12427.00,29232175.00,36403705.00,Public,Commercial
2016,"SALMON, COHO",,,,,Public,Recreational
2016,"SALMON, PINK",130257476.00,59084.00,29792515.00,37101513.00,Public,Commercial
2016,"SALMON, PINK",,,,,Public,Recreational
2016,"SALMON, SOCKEYE",287120558.00,130237.00,249872075.00,311173195.00,Public,Commercial
2016,"SALMON, SOCKEYE",,,,,Public,Recreational
2016,SCULPINS **,262199.00,119.00,3584.00,4463.00,Public,Commercial
2016,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2016,"SHRIMPS, PENAEID **",1507761.00,684.00,3075273.00,3829730.00,Public,Commercial
2016,"SKATES, RAJIDAE (FAMILY) **",17439832.00,7911.00,6099562.00,7595968.00,Public,Commercial
2016,SMELTS,,,,,Public,Recreational
2016,"SOLE, BUTTER",1207084.00,548.00,183445.00,228449.00,Public,Commercial
2016,"SOLE, DOVER",202843.00,92.00,19193.00,23902.00,Public,Commercial
2016,"SOLE, ENGLISH",65819.00,30.00,7282.00,9069.00,Public,Commercial
2016,"SOLE, FLATHEAD",24973968.00,11328.00,3628305.00,4518437.00,Public,Commercial
2016,"SOLE, REX",5734335.00,2601.00,2084178.00,2595489.00,Public,Commercial
2016,"SOLE, ROCK",101957716.00,46248.00,14802160.00,18433574.00,Public,Commercial
2016,"SOLE, YELLOWFIN",289257663.00,131206.00,37333336.00,46492323.00,Public,Commercial
2016,"SQUIDS, LOLIGINIDAE **",1357290.00,616.00,72923.00,90813.00,Public,Commercial
2016,"TROUT, RAINBOW",,,,,Public,Recreational
2016,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",613072.00,278.00,310828.00,387083.00,Public,Commercial
2016,"VERTEBRATES, JAWED",558418.00,253.00,125285.00,156021.00,Public,Commercial
2017,"CLAM, PACIFIC GEODUCK",678781.00,308.00,4348854.00,5316447.00,Public,Commercial
2017,"COD, PACIFIC",657266257.00,298134.00,194058038.00,237234765.00,Public,Commercial
2017,"COD, PACIFIC",,,,,Public,Recreational
2017,"CRAB, DUNGENESS",2155021.00,978.00,6438304.00,7870787.00,Public,Commercial
2017,"CRAB, KING **",12890338.00,5847.00,89537303.00,109458805.00,Public,Commercial
2017,"CRAB, SNOW",21319734.00,9671.00,69063942.00,84430247.00,Public,Commercial
2017,"CRAB, SOUTHERN TANNER",2392195.00,1085.00,7900942.00,9658853.00,Public,Commercial
2017,CRUSTACEANS **,628680.00,285.00,2277044.00,2783672.00,Public,Commercial
2017,"CUCUMBERS, SEA **",1426011.00,647.00,7305086.00,8930422.00,Public,Commercial
2017,FLATFISHES **,41704159.00,18917.00,8486573.00,10374784.00,Public,Commercial
2017,"FLOUNDER, ARROWTOOTH",67497715.00,30617.00,9181378.00,11224179.00,Public,Commercial
2017,"HALIBUT, GREENLAND",6025257.00,2733.00,2851550.00,3486002.00,Public,Commercial
2017,"HALIBUT, PACIFIC",24517400.00,11121.00,116212476.00,142069042.00,Public,Commercial
2017,"HALIBUT, PACIFIC",,,,,Public,Recreational
2017,"HERRING, PACIFIC",68415529.00,31033.00,8008554.00,9790409.00,Public,Commercial
2017,LINGCOD,447447.00,203.00,617311.00,754659.00,Public,Commercial
2017,LINGCOD,,,,,Public,Recreational
2017,"MACKEREL, ATKA",142753372.00,64753.00,50786817.00,62086573.00,Public,Commercial
2017,OCTOPUSES **,630982.00,286.00,318459.00,389315.00,Public,Commercial
2017,"POLLOCK, WALLEYE ",3388523527.00,1537024.00,457075888.00,558772479.00,Public,Commercial
2017,"ROCKFISH, PACIFIC OCEAN PERCH",111595244.00,50619.00,23715066.00,28991523.00,Public,Commercial
2017,"ROCKFISH, WIDOW",32332.00,15.00,3455.00,4224.00,Public,Commercial
2017,"ROCKFISH, YELLOWTAIL",1575.00,1.00,1193.00,1458.00,Public,Commercial
2017,ROCKFISHES,,,,,Public,Recreational
2017,ROCKFISHES **,26269715.00,11916.00,6995763.00,8552278.00,Public,Commercial
2017,SABLEFISH,25631447.00,11626.00,113442247.00,138682454.00,Public,Commercial
2017,SABLEFISH,,,,,Public,Recreational
2017,"SALMON, CHINOOK",3268611.00,1483.00,17769730.00,21723386.00,Public,Commercial
2017,"SALMON, CHINOOK",,,,,Public,Recreational
2017,"SALMON, CHUM",163446570.00,74139.00,108615340.00,132781589.00,Public,Commercial
2017,"SALMON, CHUM",,,,,Public,Recreational
2017,"SALMON, COHO",32959748.00,14950.00,39338815.00,48091460.00,Public,Commercial
2017,"SALMON, COHO",,,,,Public,Recreational
2017,"SALMON, PINK",494750242.00,224417.00,183834469.00,224736514.00,Public,Commercial
2017,"SALMON, PINK",,,,,Public,Recreational
2017,"SALMON, SOCKEYE",291477956.00,132214.00,395744204.00,483794871.00,Public,Commercial
2017,"SALMON, SOCKEYE",,,,,Public,Recreational
2017,"SHARK, DOGFISH, SPINY",68972.00,31.00,1118.00,1367.00,Public,Commercial
2017,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2017,"SHRIMPS, PENAEID **",1606021.00,728.00,3612930.00,4416784.00,Public,Commercial
2017,"SKATES, RAJIDAE (FAMILY) **",22914262.00,10394.00,3561822.00,4354305.00,Public,Commercial
2017,SMELTS,,,,,Public,Recreational
2017,"SOLE, BUTTER",380920.00,173.00,58989.00,72113.00,Public,Commercial
2017,"SOLE, DOVER",66874.00,30.00,5830.00,7127.00,Public,Commercial
2017,"SOLE, ENGLISH",56179.00,25.00,6455.00,7891.00,Public,Commercial
2017,"SOLE, FLATHEAD",22070673.00,10011.00,4483089.00,5480549.00,Public,Commercial
2017,"SOLE, REX",5096243.00,2312.00,1892111.00,2313094.00,Public,Commercial
2017,"SOLE, ROCK",78893555.00,35786.00,15072431.00,18425954.00,Public,Commercial
2017,"SOLE, YELLOWFIN",283658286.00,128667.00,49973813.00,61092680.00,Public,Commercial
2017,"SQUIDS, LOLIGINIDAE **",2274173.00,1032.00,226075.00,276375.00,Public,Commercial
2017,"TROUT, RAINBOW",,,,,Public,Recreational
2017,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",291272.00,132.00,163112.00,199404.00,Public,Commercial
2017,"VERTEBRATES, JAWED",147604.00,67.00,34846.00,42599.00,Public,Commercial
2018,"CLAM, PACIFIC GEODUCK",458701.00,208.00,2876030.00,3436117.00,Public,Commercial
2018,"COD, PACIFIC",512697896.00,232558.00,184153301.00,220015892.00,Public,Commercial
2018,"COD, PACIFIC",,,,,Public,Recreational
2018,"CRAB, DUNGENESS",5285714.00,2398.00,16100810.00,19236333.00,Public,Commercial
2018,"CRAB, KING **",11169792.00,5067.00,82103813.00,98092967.00,Public,Commercial
2018,"CRAB, SNOW",18839294.00,8545.00,71239438.00,85112829.00,Public,Commercial
2018,"CRAB, SOUTHERN TANNER",4023199.00,1825.00,15541305.00,18567867.00,Public,Commercial
2018,CRUSTACEANS **,456488.00,207.00,2659364.00,3177257.00,Public,Commercial
2018,"CUCUMBERS, SEA **",1887860.00,856.00,9910205.00,11840149.00,Public,Commercial
2018,FLATFISHES **,54707118.00,24815.00,9410666.00,11243329.00,Public,Commercial
2018,"FLOUNDER, ARROWTOOTH",51340839.00,23288.00,5983101.00,7148269.00,Public,Commercial
2018,"HALIBUT, GREENLAND",3878679.00,1759.00,1965040.00,2347718.00,Public,Commercial
2018,"HALIBUT, PACIFIC",22276338.00,10104.00,90445280.00,108058877.00,Public,Commercial
2018,"HALIBUT, PACIFIC",,,,,Public,Recreational
2018,"HERRING, PACIFIC",45706429.00,20732.00,6480765.00,7742850.00,Public,Commercial
2018,LINGCOD,490420.00,222.00,643784.00,769156.00,Public,Commercial
2018,LINGCOD,,,,,Public,Recreational
2018,"MACKEREL, ATKA",156723194.00,71089.00,54584012.00,65213873.00,Public,Commercial
2018,OCTOPUSES **,731916.00,332.00,388069.00,463642.00,Public,Commercial
2018,"POLLOCK, WALLEYE ",3363895043.00,1525853.00,282985304.00,338094748.00,Public,Commercial
2018,"ROCKFISH, CANARY",4935.00,2.00,2651.00,3167.00,Public,Commercial
2018,"ROCKFISH, PACIFIC OCEAN PERCH",123478807.00,56010.00,25761395.00,30778249.00,Public,Commercial
2018,"ROCKFISH, WIDOW",34643.00,16.00,3766.00,4499.00,Public,Commercial
2018,ROCKFISHES,,,,,Public,Recreational
2018,ROCKFISHES **,31368284.00,14229.00,7713519.00,9215674.00,Public,Commercial
2018,SABLEFISH,27131827.00,12307.00,94620640.00,113047360.00,Public,Commercial
2018,SABLEFISH,,,,,Public,Recreational
2018,"SALMON, CHINOOK",2822026.00,1280.00,16895247.00,20185481.00,Public,Commercial
2018,"SALMON, CHINOOK",,,,,Public,Recreational
2018,"SALMON, CHUM",131332066.00,59572.00,109498476.00,130822552.00,Public,Commercial
2018,"SALMON, CHUM",,,,,Public,Recreational
2018,"SALMON, COHO",27204170.00,12340.00,39411152.00,47086203.00,Public,Commercial
2018,"SALMON, COHO",,,,,Public,Recreational
2018,"SALMON, PINK",135795079.00,61596.00,60437751.00,72207588.00,Public,Commercial
2018,"SALMON, PINK",,,,,Public,Recreational
2018,"SALMON, SOCKEYE",259682512.00,117791.00,433503433.00,517925249.00,Public,Commercial
2018,"SALMON, SOCKEYE",,,,,Public,Recreational
2018,SCULPINS **,224955.00,102.00,16862.00,20146.00,Public,Commercial
2018,"SHARKS, CHONDRICHTHYES (CLASS) **",80241.00,36.00,1257.00,1502.00,Public,Commercial
2018,"SHARKS, SMALL COASTAL",,,,,Public,Recreational
2018,"SHRIMPS, PENAEID **",2146806.00,974.00,4244767.00,5071406.00,Public,Commercial
2018,"SKATES, RAJIDAE (FAMILY) **",28998144.00,13153.00,3902236.00,4662170.00,Public,Commercial
2018,SMELTS,,,,,Public,Recreational
2018,"SOLE, BUTTER",994409.00,451.00,132191.00,157934.00,Public,Commercial
2018,"SOLE, DOVER",118440.00,54.00,10487.00,12529.00,Public,Commercial
2018,"SOLE, ENGLISH",238032.00,108.00,29406.00,35133.00,Public,Commercial
2018,"SOLE, FLATHEAD",27256971.00,12364.00,6141297.00,7337273.00,Public,Commercial
2018,"SOLE, REX",4357917.00,1977.00,1490982.00,1781340.00,Public,Commercial
2018,"SOLE, ROCK",64241588.00,29140.00,14727089.00,17595088.00,Public,Commercial
2018,"SOLE, YELLOWFIN",280716869.00,127332.00,60567165.00,72362204.00,Public,Commercial
2018,"SQUIDS, LOLIGINIDAE **",2884545.00,1308.00,305737.00,365277.00,Public,Commercial
2018,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",296282.00,134.00,208801.00,249464.00,Public,Commercial
2018,"VERTEBRATES, JAWED",56340.00,26.00,57560.00,68769.00,Public,Commercial
2019,"CLAM, PACIFIC GEODUCK",593936.00,269.00,3637973.00,4279968.00,Public,Commercial
2019,"COD, PACIFIC",463723847.00,210344.00,118593170.00,139521376.00,Public,Commercial
2019,"COD, PACIFIC",,,,,Public,Recreational
2019,"CRAB, DUNGENESS",7691846.00,3489.00,22849296.00,26881524.00,Public,Commercial
2019,"CRAB, KING **",10816176.00,4906.00,67553895.00,79475171.00,Public,Commercial
2019,"CRAB, SNOW",27260061.00,12365.00,82266758.00,96784421.00,Public,Commercial
2019,"CRAB, SOUTHERN TANNER",3194274.00,1449.00,11320543.00,13318286.00,Public,Commercial
2019,CRUSTACEANS **,223561.00,101.00,865391.00,1018107.00,Public,Commercial
2019,"CUCUMBERS, SEA **",2107934.00,956.00,10581158.00,12448421.00,Public,Commercial
2019,FLATFISHES **,43967421.00,19943.00,7810176.00,9188442.00,Public,Commercial
2019,"FLOUNDER, ARROWTOOTH",71126607.00,32263.00,7188365.00,8456900.00,Public,Commercial
2019,"HALIBUT, GREENLAND",6144161.00,2787.00,3433078.00,4038915.00,Public,Commercial
2019,"HALIBUT, PACIFIC",23072282.00,10466.00,92636079.00,108983622.00,Public,Commercial
2019,"HALIBUT, PACIFIC",,,,,Public,Recreational
